,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSE LIBERATO FERREIRA CABOCLO                                                  ,PMN                 ,REGISTRO NEGADO ANTES DA ELEIÇÃO                  ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSE LUIZ GLADCHI                                                               ,PRTB                ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSE LUIZ SILVA BRUNO                                                           ,PSDB                ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSE MAURO PEREIRA DE BARROS                                                    ,PSC                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSE MENDES FERREIRA                                                            ,PTN                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSE ONERIO DA SILVA                                                            ,PPS                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSE ORLANDO DE SOUZA                                                           ,PTC                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSE PAULO TOFFANO                                                              ,PV                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSE PEREIRA DE SOUSA                                                           ,PHS                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSE RAIMUNDO APARECIDO DAS MERCES                                              ,PMN                 ,REGISTRO NEGADO ANTES DA ELEIÇÃO                  ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSE RICARDO FRANCO MONTORO                                                     ,PSDB                ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSE RICARDO SCUTARE                                                            ,PMDB                ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSE ROBERTO FARIA LIMA                                                         ,PP                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSE ROBERTO SANTIAGO GOMES                                                     ,PV                  ,ELEITO                                            ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSE SANTANA DE ABREU                                                           ,PTB                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSE URIAS COSTA DE OLIVEIRA                                                    ,PRP                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSE VALDEVAM DE JESUS SANTOS                                                   ,PDT                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSE VANZELLE NETO                                                              ,PRP                 ,REGISTRO NEGADO ANTES DA ELEIÇÃO                  ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSUE BONFIM DE OLIVEIRA                                                        ,PSDC                ,NÃO ELEITO                                        ,,
,Sexta-feira 13 Abril 2012,,,,,Page 21 of, 103
num_turno,,,nome_candidato,sigla_partido,descricao_sit_tot_turno,,
,,descricao_cargo,,,,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSUÉ MOREIRA                                                                   ,PDT                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ ADILSON MAGUILA RODRIGUES DOS SANTOS                                       ,PTN                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ ALDO REBELO FIGUEIREDO                                                     ,PC do B             ,ELEITO                                            ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ ALVES DA COSTA                                                             ,PHS                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ ANIBAL PERES DE PONTES                                                     ,PSDB                ,ELEITO                                            ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ ANTONIO MORATO                                                             ,PMDB                ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ APARECIDO DE ARAUJO                                                        ,PTN                 ,REGISTRO NEGADO ANTES DA ELEIÇÃO                  ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ AUGUSTO ROSA                                                               ,PSB                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ AVELINO PEREIRA                                                            ,PSB                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ BENEDITO MORON                                                             ,PTC                 ,REGISTRO NEGADO ANTES DA ELEIÇÃO                  ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ CARLOS DA SILVA                                                            ,PMDB                ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ CARLOS DE AQUINO                                                           ,PT                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ CARLOS OCTAVIANI                                                           ,PP                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ CARLOS POMARO                                                              ,PTC                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ CARLOS ROCHA DE CARVALHO                                                   ,PTC                 ,RENÚNCIA/FALECIMENTO/CASSAÇÃO ANTES DA ELEIÇÃO    ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ CARLOS TALDIVO                                                             ,PP                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ CARLOS VAZ DE LIMA                                                         ,PSDB                ,ELEITO                                            ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ CLAUDIO FABIANO SILVA                                                      ,PMDB                ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ DAIZIO FERREIRA                                                            ,PTN                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ DE ANCHIETA FONTES                                                         ,PMDB                ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ DE FILIPPI JÚNIOR                                                          ,PT                  ,ELEITO                                            ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ DE OLIVEIRA LEME FILHO                                                     ,PTN                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ DINARTE MACEDO BARBOSA                                                     ,PTC                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ EMILIO RODRIGUES CHINELLATO                                                ,PTC                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ FERNANDO DE SOUSA MIELLI                                                   ,PTB                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ FIRMINO DE SOUZA ARANHA                                                    ,PTC                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ GABRIEL MARTINS DE CAMARGO                                                 ,PHS                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ GENOÍNO NETO                                                               ,PT                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ GODOY HORTA                                                                ,PTC                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ LINCOLN DE MAGALHÃES                                                       ,PSC                 ,REGISTRO NEGADO ANTES DA ,,
,Sexta-feira 13 Abril 2012,,,,,Page 22 of, 103
num_turno,,,nome_candidato,sigla_partido,descricao_sit_tot_turno,,
,,descricao_cargo,,,,,
,,,,,ELEIÇÃO                  ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ LUIZ DE FRANÇA PENNA                                                       ,PV                  ,ELEITO                                            ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ LUIZ FRANCIA                                                               ,PRTB                ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ MARIO YAMASHITA                                                            ,PP                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ MARTINS LEAL                                                               ,PSB                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ MENTOR GUILHERME DE MELLO NETTO                                            ,PT                  ,ELEITO                                            ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ NILDO ALVES CARDOSO                                                        ,PSOL                ,REGISTRO NEGADO ANTES DA ELEIÇÃO                  ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ OLIMPIO SILVEIRA MORAES                                                    ,PP                  ,ELEITO                                            ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ PAULO DE MENDONÇA LEMOS                                                    ,PTC                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ PIVATTO                                                                    ,PT                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ RICARDO ALVARENGA TRIPOLI                                                  ,PSDB                ,ELEITO                                            ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ ROBERTO APRILLANTI JUNIOR                                                  ,PC do B             ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ SALVADOR DA SILVA                                                          ,PV                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ SILVÉRIO GOMES DOMINGOS                                                    ,PV                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ SIRINEU FILGUEIRAS BARBOSA                                                 ,PSDB                ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ TEOFILO ALVES CORREA DE OLIVEIRA                                           ,PRB                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ VICENTE DE ROSIS MAZEU                                                     ,PTC                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ VITALMO SOARES JÚNIOR                                                      ,PV                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOSÉ WANDERLEY DE ANDRADE                                                       ,PSB                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOVINO CÂNDIDO DA SILVA                                                         ,PV                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOÃO BATISTA DA SILVA                                                           ,PT                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOÃO BATISTA SILVA                                                              ,PMDB                ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOÃO CARLOS DE SOUZA                                                            ,PSB                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOÃO CARLOS FELIPE                                                              ,PP                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOÃO CLABOXAR GIL                                                               ,PRP                 ,REGISTRO NEGADO ANTES DA ELEIÇÃO                  ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOÃO DONISETE GONÇALVES LOPES                                                   ,PHS                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOÃO EDUARDO CANOVA SERVINIO                                                    ,PTC                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOÃO EDUARDO DADO LEITE DE CARVALHO                                             ,PDT                 ,ELEITO                                            ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOÃO GOMES DE ALMEIDA                                                           ,PSC                 ,SUPLENTE                                          ,,
,Sexta-feira 13 Abril 2012,,,,,Page 23 of, 103
num_turno,,,nome_candidato,sigla_partido,descricao_sit_tot_turno,,
,,descricao_cargo,,,,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOÃO GUILHERME RODRIGUES                                                        ,PTC                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOÃO HENRIQUE GONÇALVES MARCICANO POPPI                                         ,PSDB                ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOÃO JORGE FADEL FILHO                                                          ,PP                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOÃO LOCO BATISTA DE SIQUEIRA                                                   ,PSC                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOÃO LUIZ ROMANINI                                                              ,PMDB                ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOÃO MARTINE GUALIUME                                                           ,PHS                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOÃO NOGUEIRA DE LIMA                                                           ,PSB                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOÃO ORLANDO DUARTE CUNHA                                                       ,PTC                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOÃO PAULO CORSETTI FERRARESSO                                                  ,PSDB                ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOÃO PAULO CUNHA                                                                ,PT                  ,ELEITO                                            ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JOÃO SARACENI                                                                   ,PMDB                ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JUANA ALVES DA SILVA                                                            ,PPS                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JULIANO APARECIDO ROCHA RODRIGUES                                               ,PSOL                ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JULIANO VALERIO DE MATOS MARIANO                                                ,PSOL                ,REGISTRO NEGADO ANTES DA ELEIÇÃO                  ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JULIO CESAR CASTILHO                                                            ,PV                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JULIO CESAR THEODORO                                                            ,PP                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JULIO CEZAR DA SILVA LIMA JUNIOR                                                ,PMDB                ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JULIO FRACISCO SEMEGHINI NETO                                                   ,PSDB                ,ELEITO                                            ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JUNIA DA SILVA GOUVEA                                                           ,PSOL                ,REGISTRO NEGADO ANTES DA ELEIÇÃO                  ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JUNJI ABE                                                                       ,DEM                 ,ELEITO                                            ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JURANDYR CZACZKES CHAVES                                                        ,PR                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JÚLIA AZZI COLLET E SILVA                                                       ,PSOL                ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,JÚLIO FERNANDO PINHEIRO DE LEMOS                                                ,PP                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,KAMEL MURCHED                                                                   ,PSC                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,KAREN CRISTIN MARTINS                                                           ,PSOL                ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,KAREN MAYELLEN TONIM HEINS                                                      ,PDT                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,KATIA REGINA TOMÉ                                                               ,PTB                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,KELI CRISTIANE SOARES SANTANA STORALLI                                          ,PTB                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,KLEBER PEREIRA DE ARAUJO                                                        ,PRTB                ,REGISTRO NEGADO ANTES DA ELEIÇÃO                  ,,
,Sexta-feira 13 Abril 2012,,,,,Page 24 of, 103
num_turno,,,nome_candidato,sigla_partido,descricao_sit_tot_turno,,
,,descricao_cargo,,,,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LAERTE AMERICO MOLLETA                                                          ,PV                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LAIR MOURA SALA MALAVILA JUSEVICIUS                                             ,PMN                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LARISSA APARECIDA BRANCO DE SOUZA                                               ,PHS                 ,REGISTRO NEGADO ANTES DA ELEIÇÃO                  ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LAUDINEY FERNANDO SILVA FRAGA                                                   ,PTB                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LAURA VIVIANE FERREIRA SOARES                                                   ,PSC                 ,REGISTRO NEGADO ANTES DA ELEIÇÃO                  ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LAURINDO BERNARDES DE SOUZA                                                     ,PP                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LAURINDO DE OLIVEIRA                                                            ,PTN                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LAURISA MARIA CORTELLAZZI GARCIA                                                ,PV                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LAYRTON INFANTE                                                                 ,PP                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LEA DE ARAUJO                                                                   ,PSL                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LEANDRO APARECIDO DA SILVA SANTOS                                               ,PTN                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LELIS DA ROCHA                                                                  ,PSDB                ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LEO JUVENAL KAHN DA SILVEIRA                                                    ,PP                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LEONARDO HENRIQUE CRAVO                                                         ,PMDB                ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LEONARDO JOSE OLIVEIRA LOURENÇO                                                 ,PSC                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LEONARDO LEANDRO FRANÇA DE OLIVEIRA                                             ,PSC                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LEONARDO LOPES IZIDORO DE OLIVEIRA                                              ,PMN                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LEONARDO MARTIN                                                                 ,PSDC                ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LEONEL HERNANDEZ JUNIOR                                                         ,PMDB                ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LEONICE DA SILVA                                                                ,PSDC                ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LEONILDIO LIMA DE OLIVEIRA                                                      ,PSL                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LETEIA PRICILA GOMES                                                            ,PP                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LIBERATO ROCHA CALDEIRA                                                         ,PP                  ,INDEFERIDO COM RECURSO                            ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LINDALVA MARIA DIAS DE JESUS                                                    ,PSL                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LINDOLFO LUIZ DOS SANTOS NETO                                                   ,PDT                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LINDOMAR CUSTODIA DE OLIVEIRA                                                   ,PPS                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LINDONBERK MARIO DA SILVA                                                       ,PMN                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LOURENCO MOREIRA DA SILVA                                                       ,PMDB                ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LOURIVAL DE JESUS SILVA                                                         ,PMN                 ,NÃO ELEITO                                        ,,
,Sexta-feira 13 Abril 2012,,,,,Page 25 of, 103
num_turno,,,nome_candidato,sigla_partido,descricao_sit_tot_turno,,
,,descricao_cargo,,,,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUCAS ALBANO RIBEIRO DOS SANTOS                                                 ,PMN                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUCAS ANTUNES                                                                   ,PRB                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUCIA HELENA PIRES SOARES                                                       ,PTB                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUCIA MARIA SANTUCCI                                                            ,PSDB                ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUCIANA DE ALMEIDA COSTA                                                        ,PR                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUCIANA RIBEIRO CRUZ                                                            ,PTN                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUCIANO APARECIDO SEVERO                                                        ,PSL                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUCIANO ARTIOLI MOREIRA                                                         ,DEM                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUCIANO ENEAS MARTINEZ NANTES SOARES                                            ,PTN                 ,REGISTRO NEGADO ANTES DA ELEIÇÃO                  ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUCILENE DE MORAES TASSOLO                                                      ,PTC                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUCINDO CIOFFE GOMES                                                            ,PRP                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUIS ALEXANDRE DUARTE                                                           ,PSC                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUIS ANTONIO DIAS DA SILVA                                                      ,PDT                 ,INDEFERIDO COM RECURSO                            ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUIS CARLOS DA FONSECA                                                          ,PTC                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUIS CARLOS DE QUEIROZ                                                          ,PSC                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUIS CARLOS MORAES                                                              ,PSOL                ,REGISTRO NEGADO ANTES DA ELEIÇÃO                  ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUIS VANDERLEI LARGUESA                                                         ,PT                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUIZ ANTONIO CRIVELARI                                                          ,PP                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUIZ ANTONIO DE MEDEIROS NETO                                                   ,PDT                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUIZ CARLOS BECKER FLEURY MARTINS                                               ,PTB                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUIZ CARLOS BOMFIM                                                              ,PMDB                ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUIZ CARLOS CHIAPARINE                                                          ,PDT                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUIZ CARLOS DOS SANTOS                                                          ,PSOL                ,REGISTRO NEGADO ANTES DA ELEIÇÃO                  ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUIZ CARLOS GOMES                                                               ,PT                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUIZ CARLOS LEMOS                                                               ,PSC                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUIZ CARLOS VAZ DE LIMA                                                         ,PTC                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUIZ CESAR REGINATO                                                             ,PMDB                ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUIZ DA SILVA                                                                   ,PT                  ,REGISTRO NEGADO ANTES DA ELEIÇÃO                  ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUIZ FERNANDO ARANTES MACHADO                                                   ,PSDB                ,ELEITO                                            ,,
,Sexta-feira 13 Abril 2012,,,,,Page 26 of, 103
num_turno,,,nome_candidato,sigla_partido,descricao_sit_tot_turno,,
,,descricao_cargo,,,,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUIZ FERNANDO BRASILIENSE                                                       ,PTN                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUIZ FERNANDO FILIPPI SAMBIASE                                                  ,PV                  ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUIZ FERNANDO PASSONI                                                           ,PTN                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUIZ GOMES NETO                                                                 ,PTC                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUIZ GONZAGA NUNES                                                              ,PTN                 ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUIZ GUSTAVO ANTUNES STUPP                                                      ,PDT                 ,SUPLENTE                                          ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUIZ HENRIQUE TAVARES                                                           ,PRTB                ,NÃO ELEITO                                        ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
1,,,LUIZ PAULO TEIXEIRA FERREIRA                                                    ,PT                  ,ELEITO                                            ,,
,,DEPUTADO FEDERAL                                                                ,,,,,
